"External ID","Asientos/Debe","Asientos/Haber","Asientos/Fecha creación","Asientos/Fecha vencimiento","Asientos/Nombre","Asientos/Nota interna","Asientos/Referencia","Asientos/Cuenta/Activo","Asientos/Empresa/Activo","Asientos/Producto/Activo","Asientos/Boleta de Depósito/ID","Asientos/Boleta de Depósito","Asientos/Cuenta","Asientos/Empresa","Asientos/Producto"
"","","233700.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_611",""
"","","152727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","31272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1241",""
"","","200000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","73090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_271",""
"","","7700000.0","","2016-07-14","001-001-0000113","","","True","True","","","","__export__.account_account_928","__export__.res_partner_1122",""
"","","134909.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","221954.56","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_605",""
"","","392727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1549",""
"","","45818.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_165",""
"","","833000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","28500.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_605",""
"","","51181.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1993",""
"","","488727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","123818.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2008",""
"","","149727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1993",""
"","","7700000.0","","2016-08-14","001-001-0000122","","","True","True","","","","__export__.account_account_928","__export__.res_partner_2001",""
"","","174272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_165",""
"","","7700000.0","","2016-07-13","001-001-0000115","","","True","True","","","","__export__.account_account_928","__export__.res_partner_2001",""
"","","15400000.0","","2017-01-07","001-001-0000152","","","True","True","","","","__export__.account_account_928","__export__.res_partner_2001",""
"","","7700000.0","","2016-09-15","001-001-0000125","","","True","True","","","","__export__.account_account_928","__export__.res_partner_2001",""
"","","141636.37","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1842",""
"","","23100000.0","","2016-05-13","001-001-0000108","","","True","True","","","","__export__.account_account_928","__export__.res_partner_2001",""
"","","4037613.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","111090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1628",""
"","","2983863.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","57381.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1879",""
"","","564318.19","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","278090.9","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1767",""
"","","33636.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1993",""
"","","42190.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1879",""
"","","137454.55","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","22727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1995",""
"","","101090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1981",""
"","","31454.55","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_417",""
"","","50163.63","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1241",""
"","","122727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2194",""
"","","68045.45","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","352622.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1549",""
"","","27909.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1842",""
"","","498818.19","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_392",""
"","","46036.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1420",""
"","","21818.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1994",""
"","","275181.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_916",""
"","","69000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1994",""
"","","334227.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1767",""
"","","130000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1095",""
"","","769818.19","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1348",""
"","","92563.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_165",""
"","","85245.46","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_646",""
"","","161272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_711",""
"","","7681.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_165",""
"","","186340.9","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1236",""
"","","168409.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1767",""
"","","92272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_652",""
"","","318818.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2405",""
"","","13963.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1990",""
"","","7163.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1549",""
"","","162072.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1348",""
"","","852636.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_392",""
"","","50781.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1703",""
"","","343636.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","62800.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","108181.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2140",""
"__export__.account_move_101501","27288868806.3","","2018-06-13","","Credit Centralisation","","","True","","","","","__export__.account_account_987","",""
"","","","2018-06-13","","Ajustes de moneda","","","True","","","","","__export__.account_account_987","",""
"","","20844742731.4","2018-06-13","","Debit Centralisation","","","True","","","","","__export__.account_account_987","",""
"","8382282511.41","","","","Asiento fin de ejercicio fiscal","","","True","","","","","__export__.account_account_856","",""
"","","0.14","","","Asiento fin de ejercicio fiscal","","","True","","","","","__export__.account_account_879","",""
"","0.01","","","","Asiento fin de ejercicio fiscal","","","True","","","","","__export__.account_account_877","",""
"","0.27","","","","Asiento fin de ejercicio fiscal","","","True","","","","","__export__.account_account_860","",""
"","0.45","","","","Asiento fin de ejercicio fiscal","","","True","","","","","__export__.account_account_893","",""
"","354309.0","","","","Asiento fin de ejercicio fiscal","","","True","","","","","__export__.account_account_1169","",""
